model,experiment_id,threshold,precision,recall,f1,roc_auc,tp,fp,fn,tn,feature_set,sampling_method,timestamp,pca_applied
RandomForest,RF_v0_baseline_ne100_mdNone_mss2_cwNone_smnone_th0.5,0.5,0.6666666666666666,0.18181818181818182,0.2857142857142857,0.9721074380165289,4,2,18,658,full,none,2025-11-13T01:38:34.609826,
RandomForest,RF_v0_baseline_ne100_md10_mss2_cwbalanced_smnone_th0.2,0.2,0.24285714285714285,0.7727272727272727,0.3695652173913043,0.9522727272727274,17,53,5,607,full,none,2025-11-13T01:38:38.484582,
RandomForest,RF_v0_baseline_ne100_md10_mss2_cwbalanced_smnone_th0.3,0.3,0.3191489361702128,0.6818181818181818,0.43478260869565216,0.9522727272727274,15,32,7,628,full,none,2025-11-13T01:38:42.369106,
RandomForest,RF_v0_baseline_ne100_md10_mss2_cwbalanced_smnone_th0.25,0.25,0.26785714285714285,0.6818181818181818,0.38461538461538464,0.9522727272727274,15,41,7,619,full,none,2025-11-13T01:38:46.311937,
RandomForest,RF_v0_baseline_ne100_mdNone_mss2_cwNone_smnone_th0.2,0.2,0.4358974358974359,0.7727272727272727,0.5573770491803278,0.9721074380165289,17,22,5,638,full,none,2025-11-13T01:38:51.589086,
RandomForest,RF_v2_ne100_mdNone_mss2_cwbalanced_smnone_th0.2,0.2,0.42857142857142855,0.5454545454545454,0.48,0.931198347107438,12,16,10,644,full,none,2025-11-13T01:38:55.693149,
RandomForest,RF_v3_ne100_mdNone_mss5_cwNone_smnone_th0.2,0.2,0.40476190476190477,0.7727272727272727,0.53125,0.9652548209366392,17,25,5,635,full,none,2025-11-13T01:39:00.875855,
RandomForest,RF_v4_ne100_mdNone_mss5_cwbalanced_smnone_th0.2,0.2,0.3870967741935484,0.5454545454545454,0.4528301886792453,0.9593663911845731,12,19,10,641,full,none,2025-11-13T01:39:04.926464,
RandomForest,RF_v5_ne100_md10_mss2_cwNone_smnone_th0.2,0.2,0.425,0.7727272727272727,0.5483870967741935,0.9682506887052342,17,23,5,637,full,none,2025-11-13T01:39:09.963577,
RandomForest,RF_v6_ne100_md10_mss2_cwbalanced_smnone_th0.2,0.2,0.24285714285714285,0.7727272727272727,0.3695652173913043,0.9522727272727274,17,53,5,607,full,none,2025-11-13T01:39:13.597941,
RandomForest,RF_v7_ne100_md10_mss5_cwNone_smnone_th0.2,0.2,0.4473684210526316,0.7727272727272727,0.5666666666666667,0.9694214876033059,17,21,5,639,full,none,2025-11-13T01:39:18.498867,
RandomForest,RF_v8_ne100_md10_mss5_cwbalanced_smnone_th0.2,0.2,0.25,0.7727272727272727,0.37777777777777777,0.9526859504132231,17,51,5,609,full,none,2025-11-13T01:39:22.363065,
RandomForest,RF_v9_ne100_md20_mss2_cwNone_smnone_th0.2,0.2,0.4358974358974359,0.7727272727272727,0.5573770491803278,0.9721074380165289,17,22,5,638,full,none,2025-11-13T01:39:27.372568,
RandomForest,RF_v10_ne100_md20_mss2_cwbalanced_smnone_th0.2,0.2,0.35555555555555557,0.7272727272727273,0.47761194029850745,0.9575757575757575,16,29,6,631,full,none,2025-11-13T01:39:31.332923,
RandomForest,RF_v11_ne100_md20_mss5_cwNone_smnone_th0.2,0.2,0.40476190476190477,0.7727272727272727,0.53125,0.9652548209366392,17,25,5,635,full,none,2025-11-13T01:39:36.486834,
RandomForest,RF_v12_ne100_md20_mss5_cwbalanced_smnone_th0.2,0.2,0.34782608695652173,0.7272727272727273,0.47058823529411764,0.95633608815427,16,30,6,630,full,none,2025-11-13T01:39:40.461453,
RandomForest,RF_v13_ne200_mdNone_mss2_cwNone_smnone_th0.2,0.2,0.425,0.7727272727272727,0.5483870967741935,0.9701101928374656,17,23,5,637,full,none,2025-11-13T01:39:50.537981,
RandomForest,RF_v14_ne200_mdNone_mss2_cwbalanced_smnone_th0.2,0.2,0.42857142857142855,0.5454545454545454,0.48,0.953202479338843,12,16,10,644,full,none,2025-11-13T01:39:58.472962,
RandomForest,RF_v15_ne200_mdNone_mss5_cwNone_smnone_th0.2,0.2,0.4146341463414634,0.7727272727272727,0.5396825396825397,0.9674242424242424,17,24,5,636,full,none,2025-11-13T01:40:08.689635,
RandomForest,RF_v16_ne200_mdNone_mss5_cwbalanced_smnone_th0.2,0.2,0.41935483870967744,0.5909090909090909,0.49056603773584906,0.9645316804407713,13,18,9,642,full,none,2025-11-13T01:40:21.758175,
RandomForest,RF_v17_ne200_md10_mss2_cwNone_smnone_th0.2,0.2,0.4358974358974359,0.7727272727272727,0.5573770491803278,0.965909090909091,17,22,5,638,full,none,2025-11-13T01:40:31.702456,
RandomForest,RF_v18_ne200_md10_mss2_cwbalanced_smnone_th0.2,0.2,0.26153846153846155,0.7727272727272727,0.39080459770114945,0.9525137741046832,17,48,5,612,full,none,2025-11-13T01:40:40.546854,
RandomForest,RF_v19_ne200_md10_mss5_cwNone_smnone_th0.2,0.2,0.4473684210526316,0.7727272727272727,0.5666666666666667,0.9674931129476585,17,21,5,639,full,none,2025-11-13T01:40:51.375420,
RandomForest,RF_v20_ne200_md10_mss5_cwbalanced_smnone_th0.2,0.2,0.25,0.7727272727272727,0.37777777777777777,0.9536501377410469,17,51,5,609,full,none,2025-11-13T01:40:58.283409,
RandomForest,RF_v21_ne200_md20_mss2_cwNone_smnone_th0.2,0.2,0.425,0.7727272727272727,0.5483870967741935,0.9701101928374656,17,23,5,637,full,none,2025-11-13T01:41:08.470123,
RandomForest,RF_v22_ne200_md20_mss2_cwbalanced_smnone_th0.2,0.2,0.3409090909090909,0.6818181818181818,0.45454545454545453,0.956232782369146,15,29,7,631,full,none,2025-11-13T01:41:16.355477,
RandomForest,RF_v23_ne200_md20_mss5_cwNone_smnone_th0.2,0.2,0.4146341463414634,0.7727272727272727,0.5396825396825397,0.9674242424242424,17,24,5,636,full,none,2025-11-13T01:41:27.697665,
RandomForest,RF_v24_ne200_md20_mss5_cwbalanced_smnone_th0.2,0.2,0.36363636363636365,0.7272727272727273,0.48484848484848486,0.9621900826446281,16,28,6,632,full,none,2025-11-13T01:41:35.548135,
RandomForest,RF_v0_baseline_ne100_mdNone_mss2_cwNone_smsmote_th0.2,0.2,0.19148936170212766,0.8181818181818182,0.3103448275862069,0.9545454545454546,18,76,4,584,full,smote,2025-11-13T01:41:52.354226,
RandomForest,RF_v2_ne100_mdNone_mss2_cwbalanced_smsmote_th0.2,0.2,0.19148936170212766,0.8181818181818182,0.3103448275862069,0.9545454545454546,18,76,4,584,full,smote,2025-11-13T01:42:11.329643,
RandomForest,RF_v3_ne100_mdNone_mss5_cwNone_smsmote_th0.2,0.2,0.20833333333333334,0.9090909090909091,0.3389830508474576,0.9619490358126722,20,76,2,584,full,smote,2025-11-13T01:42:27.786448,
RandomForest,RF_v4_ne100_mdNone_mss5_cwbalanced_smsmote_th0.2,0.2,0.20833333333333334,0.9090909090909091,0.3389830508474576,0.9619490358126722,20,76,2,584,full,smote,2025-11-13T01:42:44.075255,
RandomForest,RF_v5_ne100_md10_mss2_cwNone_smsmote_th0.2,0.2,0.1743119266055046,0.8636363636363636,0.2900763358778626,0.9532369146005509,19,90,3,570,full,smote,2025-11-13T01:42:54.170867,
RandomForest,RF_v6_ne100_md10_mss2_cwbalanced_smsmote_th0.2,0.2,0.1743119266055046,0.8636363636363636,0.2900763358778626,0.9532369146005509,19,90,3,570,full,smote,2025-11-13T01:43:04.112051,
RandomForest,RF_v7_ne100_md10_mss5_cwNone_smsmote_th0.2,0.2,0.17117117117117117,0.8636363636363636,0.2857142857142857,0.9515151515151515,19,92,3,568,full,smote,2025-11-13T01:43:14.151263,
RandomForest,RF_v8_ne100_md10_mss5_cwbalanced_smsmote_th0.2,0.2,0.17117117117117117,0.8636363636363636,0.2857142857142857,0.9515151515151515,19,92,3,568,full,smote,2025-11-13T01:43:24.222411,
RandomForest,RF_v9_ne100_md20_mss2_cwNone_smsmote_th0.2,0.2,0.1956521739130435,0.8181818181818182,0.3157894736842105,0.9534779614325068,18,74,4,586,full,smote,2025-11-13T01:43:38.859496,
RandomForest,RF_v10_ne100_md20_mss2_cwbalanced_smsmote_th0.2,0.2,0.1956521739130435,0.8181818181818182,0.3157894736842105,0.9534779614325068,18,74,4,586,full,smote,2025-11-13T01:43:53.455385,
RandomForest,RF_v11_ne100_md20_mss5_cwNone_smsmote_th0.2,0.2,0.19387755102040816,0.8636363636363636,0.31666666666666665,0.9607438016528925,19,79,3,581,full,smote,2025-11-13T01:44:08.469205,
RandomForest,RF_v12_ne100_md20_mss5_cwbalanced_smsmote_th0.2,0.2,0.19387755102040816,0.8636363636363636,0.31666666666666665,0.9607438016528925,19,79,3,581,full,smote,2025-11-13T01:44:23.032107,
RandomForest,RF_v13_ne200_mdNone_mss2_cwNone_smsmote_th0.2,0.2,0.20833333333333334,0.9090909090909091,0.3389830508474576,0.9570936639118458,20,76,2,584,full,smote,2025-11-13T01:44:54.856563,
RandomForest,RF_v14_ne200_mdNone_mss2_cwbalanced_smsmote_th0.2,0.2,0.20833333333333334,0.9090909090909091,0.3389830508474576,0.9570936639118458,20,76,2,584,full,smote,2025-11-13T01:45:26.775522,
RandomForest,RF_v15_ne200_mdNone_mss5_cwNone_smsmote_th0.2,0.2,0.20202020202020202,0.9090909090909091,0.3305785123966942,0.96267217630854,20,79,2,581,full,smote,2025-11-13T01:45:58.760420,
RandomForest,RF_v16_ne200_mdNone_mss5_cwbalanced_smsmote_th0.2,0.2,0.20202020202020202,0.9090909090909091,0.3305785123966942,0.96267217630854,20,79,2,581,full,smote,2025-11-13T01:46:31.020482,
RandomForest,RF_v17_ne200_md10_mss2_cwNone_smsmote_th0.2,0.2,0.17543859649122806,0.9090909090909091,0.29411764705882354,0.9569559228650137,20,94,2,566,full,smote,2025-11-13T01:46:50.806363,
RandomForest,RF_v18_ne200_md10_mss2_cwbalanced_smsmote_th0.2,0.2,0.17543859649122806,0.9090909090909091,0.29411764705882354,0.9569559228650137,20,94,2,566,full,smote,2025-11-13T01:47:10.802953,
RandomForest,RF_v19_ne200_md10_mss5_cwNone_smsmote_th0.2,0.2,0.17857142857142858,0.9090909090909091,0.29850746268656714,0.9564738292011019,20,92,2,568,full,smote,2025-11-13T01:47:31.502182,
RandomForest,RF_v20_ne200_md10_mss5_cwbalanced_smsmote_th0.2,0.2,0.17857142857142858,0.9090909090909091,0.29850746268656714,0.9564738292011019,20,92,2,568,full,smote,2025-11-13T01:47:53.327998,
RandomForest,RF_v21_ne200_md20_mss2_cwNone_smsmote_th0.2,0.2,0.21052631578947367,0.9090909090909091,0.3418803418803419,0.9576101928374655,20,75,2,585,full,smote,2025-11-13T01:48:23.070802,
RandomForest,RF_v22_ne200_md20_mss2_cwbalanced_smsmote_th0.2,0.2,0.21052631578947367,0.9090909090909091,0.3418803418803419,0.9576101928374655,20,75,2,585,full,smote,2025-11-13T01:48:52.680681,
RandomForest,RF_v23_ne200_md20_mss5_cwNone_smsmote_th0.2,0.2,0.1919191919191919,0.8636363636363636,0.3140495867768595,0.9606749311294767,19,80,3,580,full,smote,2025-11-13T01:49:22.602844,
RandomForest,RF_v24_ne200_md20_mss5_cwbalanced_smsmote_th0.2,0.2,0.1919191919191919,0.8636363636363636,0.3140495867768595,0.9606749311294767,19,80,3,580,full,smote,2025-11-13T01:49:52.227547,
RandomForest,RF_v0_baseline_ne100_mdNone_mss2_cwNone_smnone_th0.1,0.1,0.26666666666666666,0.9090909090909091,0.41237113402061853,0.9721074380165289,20,55,2,605,full,none,2025-11-13T01:49:58.248207,
RandomForest,RF_v2_ne100_mdNone_mss5_cwNone_smnone_th0.1,0.1,0.24324324324324326,0.8181818181818182,0.375,0.9652548209366392,18,56,4,604,full,none,2025-11-13T01:50:04.166358,
RandomForest,RF_v3_ne100_md10_mss2_cwNone_smnone_th0.1,0.1,0.2835820895522388,0.8636363636363636,0.42696629213483145,0.9682506887052342,19,48,3,612,full,none,2025-11-13T01:50:09.467747,
RandomForest,RF_v4_ne100_md10_mss5_cwNone_smnone_th0.1,0.1,0.2727272727272727,0.8181818181818182,0.4090909090909091,0.9694214876033059,18,48,4,612,full,none,2025-11-13T01:50:14.979457,
RandomForest,RF_v5_ne100_md20_mss2_cwNone_smnone_th0.1,0.1,0.26666666666666666,0.9090909090909091,0.41237113402061853,0.9721074380165289,20,55,2,605,full,none,2025-11-13T01:50:20.600505,
RandomForest,RF_v6_ne100_md20_mss5_cwNone_smnone_th0.1,0.1,0.24324324324324326,0.8181818181818182,0.375,0.9652548209366392,18,56,4,604,full,none,2025-11-13T01:50:26.140128,
RandomForest,RF_v7_ne200_mdNone_mss2_cwNone_smnone_th0.1,0.1,0.2602739726027397,0.8636363636363636,0.4,0.9701101928374656,19,54,3,606,full,none,2025-11-13T01:50:37.094780,
RandomForest,RF_v8_ne200_mdNone_mss5_cwNone_smnone_th0.1,0.1,0.2535211267605634,0.8181818181818182,0.3870967741935484,0.9674242424242424,18,53,4,607,full,none,2025-11-13T01:50:47.681569,
RandomForest,RF_v9_ne200_md10_mss2_cwNone_smnone_th0.1,0.1,0.26865671641791045,0.8181818181818182,0.4044943820224719,0.965909090909091,18,49,4,611,full,none,2025-11-13T01:50:58.024429,
RandomForest,RF_v10_ne200_md10_mss5_cwNone_smnone_th0.1,0.1,0.26865671641791045,0.8181818181818182,0.4044943820224719,0.9674931129476585,18,49,4,611,full,none,2025-11-13T01:51:08.130311,
RandomForest,RF_v11_ne200_md20_mss2_cwNone_smnone_th0.1,0.1,0.2602739726027397,0.8636363636363636,0.4,0.9701101928374656,19,54,3,606,full,none,2025-11-13T01:51:18.508093,
RandomForest,RF_v12_ne200_md20_mss5_cwNone_smnone_th0.1,0.1,0.2535211267605634,0.8181818181818182,0.3870967741935484,0.9674242424242424,18,53,4,607,full,none,2025-11-13T01:51:29.299903,
RandomForest,RF_v0_baseline_ne100_mdNone_mss2_cwNone_smnone_th0.2,0.2,0.4358974358974359,0.7727272727272727,0.5573770491803278,0.9721074380165289,17,22,5,638,full,none,2025-11-13T01:51:34.953857,
RandomForest,RF_v2_ne100_mdNone_mss5_cwNone_smnone_th0.2,0.2,0.40476190476190477,0.7727272727272727,0.53125,0.9652548209366392,17,25,5,635,full,none,2025-11-13T01:51:40.576351,
RandomForest,RF_v3_ne100_md10_mss2_cwNone_smnone_th0.2,0.2,0.425,0.7727272727272727,0.5483870967741935,0.9682506887052342,17,23,5,637,full,none,2025-11-13T01:51:46.035966,
RandomForest,RF_v4_ne100_md10_mss5_cwNone_smnone_th0.2,0.2,0.4473684210526316,0.7727272727272727,0.5666666666666667,0.9694214876033059,17,21,5,639,full,none,2025-11-13T01:51:51.479115,
RandomForest,RF_v5_ne100_md20_mss2_cwNone_smnone_th0.2,0.2,0.4358974358974359,0.7727272727272727,0.5573770491803278,0.9721074380165289,17,22,5,638,full,none,2025-11-13T01:51:57.176396,
RandomForest,RF_v6_ne100_md20_mss5_cwNone_smnone_th0.2,0.2,0.40476190476190477,0.7727272727272727,0.53125,0.9652548209366392,17,25,5,635,full,none,2025-11-13T01:52:02.924892,
RandomForest,RF_v7_ne200_mdNone_mss2_cwNone_smnone_th0.2,0.2,0.425,0.7727272727272727,0.5483870967741935,0.9701101928374656,17,23,5,637,full,none,2025-11-13T01:52:14.138704,
RandomForest,RF_v8_ne200_mdNone_mss5_cwNone_smnone_th0.2,0.2,0.4146341463414634,0.7727272727272727,0.5396825396825397,0.9674242424242424,17,24,5,636,full,none,2025-11-13T01:52:24.913672,
RandomForest,RF_v9_ne200_md10_mss2_cwNone_smnone_th0.2,0.2,0.4358974358974359,0.7727272727272727,0.5573770491803278,0.965909090909091,17,22,5,638,full,none,2025-11-13T01:52:34.968442,
RandomForest,RF_v10_ne200_md10_mss5_cwNone_smnone_th0.2,0.2,0.4473684210526316,0.7727272727272727,0.5666666666666667,0.9674931129476585,17,21,5,639,full,none,2025-11-13T01:52:43.956917,
RandomForest,RF_v11_ne200_md20_mss2_cwNone_smnone_th0.2,0.2,0.425,0.7727272727272727,0.5483870967741935,0.9701101928374656,17,23,5,637,full,none,2025-11-13T01:58:36.383968,
RandomForest,RF_v12_ne200_md20_mss5_cwNone_smnone_th0.2,0.2,0.4146341463414634,0.7727272727272727,0.5396825396825397,0.9674242424242424,17,24,5,636,full,none,2025-11-13T01:58:51.804190,
RandomForest,RF_v0_baseline_ne100_mdNone_mss2_cwNone_smnone_th0.3,0.3,0.6153846153846154,0.7272727272727273,0.6666666666666666,0.9721074380165289,16,10,6,650,full,none,2025-11-13T01:58:58.690475,
RandomForest,RF_v2_ne100_mdNone_mss5_cwNone_smnone_th0.3,0.3,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.9652548209366392,12,10,10,650,full,none,2025-11-13T01:59:06.141520,
RandomForest,RF_v3_ne100_md10_mss2_cwNone_smnone_th0.3,0.3,0.5652173913043478,0.5909090909090909,0.5777777777777777,0.9682506887052342,13,10,9,650,full,none,2025-11-13T01:59:12.370116,
RandomForest,RF_v4_ne100_md10_mss5_cwNone_smnone_th0.3,0.3,0.5416666666666666,0.5909090909090909,0.5652173913043478,0.9694214876033059,13,11,9,649,full,none,2025-11-13T01:59:20.631173,
RandomForest,RF_v5_ne100_md20_mss2_cwNone_smnone_th0.3,0.3,0.6153846153846154,0.7272727272727273,0.6666666666666666,0.9721074380165289,16,10,6,650,full,none,2025-11-13T01:59:27.400186,
RandomForest,RF_v6_ne100_md20_mss5_cwNone_smnone_th0.3,0.3,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.9652548209366392,12,10,10,650,full,none,2025-11-13T01:59:34.180189,
RandomForest,RF_v7_ne200_mdNone_mss2_cwNone_smnone_th0.3,0.3,0.6,0.6818181818181818,0.6382978723404256,0.9701101928374656,15,10,7,650,full,none,2025-11-13T01:59:48.305487,
RandomForest,RF_v8_ne200_mdNone_mss5_cwNone_smnone_th0.3,0.3,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.9674242424242424,12,10,10,650,full,none,2025-11-13T02:00:03.657648,
RandomForest,RF_v9_ne200_md10_mss2_cwNone_smnone_th0.3,0.3,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.965909090909091,13,9,9,651,full,none,2025-11-13T02:00:17.904618,
RandomForest,RF_v10_ne200_md10_mss5_cwNone_smnone_th0.3,0.3,0.5652173913043478,0.5909090909090909,0.5777777777777777,0.9674931129476585,13,10,9,650,full,none,2025-11-13T02:00:33.416285,
RandomForest,RF_v11_ne200_md20_mss2_cwNone_smnone_th0.3,0.3,0.6,0.6818181818181818,0.6382978723404256,0.9701101928374656,15,10,7,650,full,none,2025-11-13T02:00:49.523135,
RandomForest,RF_v12_ne200_md20_mss5_cwNone_smnone_th0.3,0.3,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.9674242424242424,12,10,10,650,full,none,2025-11-13T02:01:04.300275,
RandomForest,RF_v0_baseline_ne100_mdNone_mss2_cwNone_smnone_th0.4,0.4,0.6,0.4090909090909091,0.4864864864864865,0.9721074380165289,9,6,13,654,full,none,2025-11-13T02:01:11.277780,
RandomForest,RF_v2_ne100_mdNone_mss5_cwNone_smnone_th0.4,0.4,0.5,0.3181818181818182,0.3888888888888889,0.9652548209366392,7,7,15,653,full,none,2025-11-13T02:01:17.033566,
RandomForest,RF_v3_ne100_md10_mss2_cwNone_smnone_th0.4,0.4,0.5714285714285714,0.36363636363636365,0.4444444444444444,0.9682506887052342,8,6,14,654,full,none,2025-11-13T02:01:26.273202,
RandomForest,RF_v4_ne100_md10_mss5_cwNone_smnone_th0.4,0.4,0.5714285714285714,0.36363636363636365,0.4444444444444444,0.9694214876033059,8,6,14,654,full,none,2025-11-13T02:01:31.138751,
RandomForest,RF_v5_ne100_md20_mss2_cwNone_smnone_th0.4,0.4,0.6,0.4090909090909091,0.4864864864864865,0.9721074380165289,9,6,13,654,full,none,2025-11-13T02:01:37.471217,
RandomForest,RF_v6_ne100_md20_mss5_cwNone_smnone_th0.4,0.4,0.5,0.3181818181818182,0.3888888888888889,0.9652548209366392,7,7,15,653,full,none,2025-11-13T02:01:45.010427,
RandomForest,RF_v7_ne200_mdNone_mss2_cwNone_smnone_th0.4,0.4,0.5384615384615384,0.3181818181818182,0.4,0.9701101928374656,7,6,15,654,full,none,2025-11-13T02:02:00.124844,
RandomForest,RF_v8_ne200_mdNone_mss5_cwNone_smnone_th0.4,0.4,0.5384615384615384,0.3181818181818182,0.4,0.9674242424242424,7,6,15,654,full,none,2025-11-13T02:02:11.445754,
RandomForest,RF_v9_ne200_md10_mss2_cwNone_smnone_th0.4,0.4,0.5384615384615384,0.3181818181818182,0.4,0.965909090909091,7,6,15,654,full,none,2025-11-13T02:02:27.168367,
RandomForest,RF_v10_ne200_md10_mss5_cwNone_smnone_th0.4,0.4,0.5714285714285714,0.36363636363636365,0.4444444444444444,0.9674931129476585,8,6,14,654,full,none,2025-11-13T02:02:42.577770,
RandomForest,RF_v11_ne200_md20_mss2_cwNone_smnone_th0.4,0.4,0.5384615384615384,0.3181818181818182,0.4,0.9701101928374656,7,6,15,654,full,none,2025-11-13T02:02:58.970228,
RandomForest,RF_v12_ne200_md20_mss5_cwNone_smnone_th0.4,0.4,0.5384615384615384,0.3181818181818182,0.4,0.9674242424242424,7,6,15,654,full,none,2025-11-13T02:03:15.101970,
RandomForest,RF_v0_baseline_ne100_mdNone_mss2_cwNone_smnone_th0.5,0.5,0.6666666666666666,0.18181818181818182,0.2857142857142857,0.9721074380165289,4,2,18,658,full,none,2025-11-13T02:03:24.632178,
RandomForest,RF_v2_ne100_mdNone_mss5_cwNone_smnone_th0.5,0.5,0.7142857142857143,0.22727272727272727,0.3448275862068966,0.9652548209366392,5,2,17,658,full,none,2025-11-13T02:03:32.720960,
RandomForest,RF_v3_ne100_md10_mss2_cwNone_smnone_th0.5,0.5,0.6,0.13636363636363635,0.2222222222222222,0.9682506887052342,3,2,19,658,full,none,2025-11-13T02:03:39.536886,
RandomForest,RF_v4_ne100_md10_mss5_cwNone_smnone_th0.5,0.5,0.5714285714285714,0.18181818181818182,0.27586206896551724,0.9694214876033059,4,3,18,657,full,none,2025-11-13T02:03:45.911520,
RandomForest,RF_v5_ne100_md20_mss2_cwNone_smnone_th0.5,0.5,0.6666666666666666,0.18181818181818182,0.2857142857142857,0.9721074380165289,4,2,18,658,full,none,2025-11-13T02:03:56.279594,
RandomForest,RF_v6_ne100_md20_mss5_cwNone_smnone_th0.5,0.5,0.7142857142857143,0.22727272727272727,0.3448275862068966,0.9652548209366392,5,2,17,658,full,none,2025-11-13T02:04:03.399725,
RandomForest,RF_v7_ne200_mdNone_mss2_cwNone_smnone_th0.5,0.5,0.6666666666666666,0.18181818181818182,0.2857142857142857,0.9701101928374656,4,2,18,658,full,none,2025-11-13T02:04:21.648717,
RandomForest,RF_v8_ne200_mdNone_mss5_cwNone_smnone_th0.5,0.5,0.7142857142857143,0.22727272727272727,0.3448275862068966,0.9674242424242424,5,2,17,658,full,none,2025-11-13T02:04:36.125312,
RandomForest,RF_v9_ne200_md10_mss2_cwNone_smnone_th0.5,0.5,0.8,0.18181818181818182,0.2962962962962963,0.965909090909091,4,1,18,659,full,none,2025-11-13T02:04:50.185908,
RandomForest,RF_v10_ne200_md10_mss5_cwNone_smnone_th0.5,0.5,0.7142857142857143,0.22727272727272727,0.3448275862068966,0.9674931129476585,5,2,17,658,full,none,2025-11-13T02:05:03.582225,
RandomForest,RF_v11_ne200_md20_mss2_cwNone_smnone_th0.5,0.5,0.6666666666666666,0.18181818181818182,0.2857142857142857,0.9701101928374656,4,2,18,658,full,none,2025-11-13T02:05:16.209505,
RandomForest,RF_v12_ne200_md20_mss5_cwNone_smnone_th0.5,0.5,0.7142857142857143,0.22727272727272727,0.3448275862068966,0.9674242424242424,5,2,17,658,full,none,2025-11-13T02:05:30.148878,
RandomForest,RF_v0_baseline_ne100_mdNone_mss2_cwNone_smsmote_th0.1,0.1,0.14473684210526316,1.0,0.25287356321839083,0.9545454545454546,22,130,0,530,full,smote,2025-11-13T02:05:49.910775,
RandomForest,RF_v2_ne100_mdNone_mss5_cwNone_smsmote_th0.1,0.1,0.1456953642384106,1.0,0.2543352601156069,0.9619490358126722,22,129,0,531,full,smote,2025-11-13T02:06:12.259588,
RandomForest,RF_v3_ne100_md10_mss2_cwNone_smsmote_th0.1,0.1,0.1320754716981132,0.9545454545454546,0.23204419889502761,0.9532369146005509,21,138,1,522,full,smote,2025-11-13T02:06:26.637999,
RandomForest,RF_v4_ne100_md10_mss5_cwNone_smsmote_th0.1,0.1,0.12345679012345678,0.9090909090909091,0.21739130434782608,0.9515151515151515,20,142,2,518,full,smote,2025-11-13T02:06:40.231337,
RandomForest,RF_v5_ne100_md20_mss2_cwNone_smsmote_th0.1,0.1,0.13513513513513514,0.9090909090909091,0.23529411764705882,0.9534779614325068,20,128,2,532,full,smote,2025-11-13T02:07:01.320746,
RandomForest,RF_v6_ne100_md20_mss5_cwNone_smsmote_th0.1,0.1,0.14864864864864866,1.0,0.25882352941176473,0.9607438016528925,22,126,0,534,full,smote,2025-11-13T02:07:19.952318,
RandomForest,RF_v7_ne200_mdNone_mss2_cwNone_smsmote_th0.1,0.1,0.1456953642384106,1.0,0.2543352601156069,0.9570936639118458,22,129,0,531,full,smote,2025-11-13T02:08:01.575027,
RandomForest,RF_v8_ne200_mdNone_mss5_cwNone_smsmote_th0.1,0.1,0.14864864864864866,1.0,0.25882352941176473,0.96267217630854,22,126,0,534,full,smote,2025-11-13T02:08:41.787804,
RandomForest,RF_v9_ne200_md10_mss2_cwNone_smsmote_th0.1,0.1,0.13664596273291926,1.0,0.24043715846994534,0.9569559228650137,22,139,0,521,full,smote,2025-11-13T02:09:12.684029,
RandomForest,RF_v10_ne200_md10_mss5_cwNone_smsmote_th0.1,0.1,0.13664596273291926,1.0,0.24043715846994534,0.9564738292011019,22,139,0,521,full,smote,2025-11-13T02:09:33.762430,
RandomForest,RF_v11_ne200_md20_mss2_cwNone_smsmote_th0.1,0.1,0.14189189189189189,0.9545454545454546,0.24705882352941178,0.9576101928374655,21,127,1,533,full,smote,2025-11-13T02:10:09.062493,
RandomForest,RF_v12_ne200_md20_mss5_cwNone_smsmote_th0.1,0.1,0.15384615384615385,1.0,0.26666666666666666,0.9606749311294767,22,121,0,539,full,smote,2025-11-13T02:10:45.280243,
RandomForest,RF_v0_baseline_ne100_mdNone_mss2_cwNone_smsmote_th0.2,0.2,0.19148936170212766,0.8181818181818182,0.3103448275862069,0.9545454545454546,18,76,4,584,full,smote,2025-11-13T02:11:12.930740,
RandomForest,RF_v2_ne100_mdNone_mss5_cwNone_smsmote_th0.2,0.2,0.20833333333333334,0.9090909090909091,0.3389830508474576,0.9619490358126722,20,76,2,584,full,smote,2025-11-13T02:11:35.295606,
RandomForest,RF_v3_ne100_md10_mss2_cwNone_smsmote_th0.2,0.2,0.1743119266055046,0.8636363636363636,0.2900763358778626,0.9532369146005509,19,90,3,570,full,smote,2025-11-13T02:11:47.460243,
RandomForest,RF_v4_ne100_md10_mss5_cwNone_smsmote_th0.2,0.2,0.17117117117117117,0.8636363636363636,0.2857142857142857,0.9515151515151515,19,92,3,568,full,smote,2025-11-13T02:11:58.678383,
RandomForest,RF_v5_ne100_md20_mss2_cwNone_smsmote_th0.2,0.2,0.1956521739130435,0.8181818181818182,0.3157894736842105,0.9534779614325068,18,74,4,586,full,smote,2025-11-13T02:12:14.194919,
RandomForest,RF_v6_ne100_md20_mss5_cwNone_smsmote_th0.2,0.2,0.19387755102040816,0.8636363636363636,0.31666666666666665,0.9607438016528925,19,79,3,581,full,smote,2025-11-13T02:12:34.150851,
