model,experiment_id,threshold,precision,recall,f1,roc_auc,tp,fp,fn,tn,feature_set,sampling_method,timestamp
RandomForest,RF_v9_ne200_md10_mss2_cwNone_smsmote_th0.25,0.25,0.20202020202020202,0.9090909090909091,0.3305785123966942,0.9569559228650137,20,79,2,581,full,smote,2025-11-13T17:04:26.366425
RandomForest,RF_v10_ne200_md10_mss5_cwNone_smsmote_th0.25,0.25,0.1919191919191919,0.8636363636363636,0.3140495867768595,0.9564738292011019,19,80,3,580,full,smote,2025-11-13T17:04:58.160537
RandomForest,RF_v11_ne200_md20_mss2_cwNone_smsmote_th0.25,0.25,0.2289156626506024,0.8636363636363636,0.3619047619047619,0.9576101928374655,19,64,3,596,full,smote,2025-11-13T17:05:42.707822
RandomForest,RF_v12_ne200_md20_mss5_cwNone_smsmote_th0.25,0.25,0.2222222222222222,0.8181818181818182,0.34951456310679613,0.9606749311294767,18,63,4,597,full,smote,2025-11-13T17:06:10.659944
RandomForest,RF_v1_ne100_mdNone_mss2_cwNone_smsmote_th0.27,0.27,0.22784810126582278,0.8181818181818182,0.3564356435643564,0.9545454545454546,18,61,4,599,full,smote,2025-11-13T17:06:26.576187
RandomForest,RF_v2_ne100_mdNone_mss5_cwNone_smsmote_th0.27,0.27,0.23684210526315788,0.8181818181818182,0.3673469387755102,0.9619490358126722,18,58,4,602,full,smote,2025-11-13T17:06:44.325190
RandomForest,RF_v3_ne100_md10_mss2_cwNone_smsmote_th0.27,0.27,0.18947368421052632,0.8181818181818182,0.3076923076923077,0.9532369146005509,18,77,4,583,full,smote,2025-11-13T17:06:55.094428
RandomForest,RF_v4_ne100_md10_mss5_cwNone_smsmote_th0.27,0.27,0.2,0.8636363636363636,0.3247863247863248,0.9515151515151515,19,76,3,584,full,smote,2025-11-13T17:07:08.082422
RandomForest,RF_v5_ne100_md20_mss2_cwNone_smsmote_th0.27,0.27,0.23376623376623376,0.8181818181818182,0.36363636363636365,0.9534779614325068,18,59,4,601,full,smote,2025-11-13T17:07:23.864116
RandomForest,RF_v6_ne100_md20_mss5_cwNone_smsmote_th0.27,0.27,0.225,0.8181818181818182,0.35294117647058826,0.9607438016528925,18,62,4,598,full,smote,2025-11-13T17:07:40.137399
RandomForest,RF_v7_ne200_mdNone_mss2_cwNone_smsmote_th0.27,0.27,0.24050632911392406,0.8636363636363636,0.37623762376237624,0.9570936639118458,19,60,3,600,full,smote,2025-11-13T17:08:12.386444
RandomForest,RF_v8_ne200_mdNone_mss5_cwNone_smsmote_th0.27,0.27,0.23376623376623376,0.8181818181818182,0.36363636363636365,0.96267217630854,18,59,4,601,full,smote,2025-11-13T17:08:44.448297
RandomForest,RF_v9_ne200_md10_mss2_cwNone_smsmote_th0.27,0.27,0.20652173913043478,0.8636363636363636,0.3333333333333333,0.9569559228650137,19,73,3,587,full,smote,2025-11-13T17:09:03.582555
RandomForest,RF_v10_ne200_md10_mss5_cwNone_smsmote_th0.27,0.27,0.1958762886597938,0.8636363636363636,0.31932773109243695,0.9564738292011019,19,78,3,582,full,smote,2025-11-13T17:09:22.767999
RandomForest,RF_v11_ne200_md20_mss2_cwNone_smsmote_th0.27,0.27,0.2375,0.8636363636363636,0.37254901960784315,0.9576101928374655,19,61,3,599,full,smote,2025-11-13T17:09:50.624265
RandomForest,RF_v12_ne200_md20_mss5_cwNone_smsmote_th0.27,0.27,0.23076923076923078,0.8181818181818182,0.36,0.9606749311294767,18,60,4,600,full,smote,2025-11-13T17:10:29.456736
RandomForest,RF_v1_ne100_mdNone_mss2_cwNone_smsmote_th0.29,0.29,0.2328767123287671,0.7727272727272727,0.35789473684210527,0.9545454545454546,17,56,5,604,full,smote,2025-11-13T17:10:47.333947
RandomForest,RF_v2_ne100_mdNone_mss5_cwNone_smsmote_th0.29,0.29,0.25,0.8181818181818182,0.3829787234042553,0.9619490358126722,18,54,4,606,full,smote,2025-11-13T17:11:05.532766
RandomForest,RF_v3_ne100_md10_mss2_cwNone_smsmote_th0.29,0.29,0.2,0.8181818181818182,0.32142857142857145,0.9532369146005509,18,72,4,588,full,smote,2025-11-13T17:11:18.221079
RandomForest,RF_v4_ne100_md10_mss5_cwNone_smsmote_th0.29,0.29,0.1978021978021978,0.8181818181818182,0.3185840707964602,0.9515151515151515,18,73,4,587,full,smote,2025-11-13T17:11:29.875243
RandomForest,RF_v5_ne100_md20_mss2_cwNone_smsmote_th0.29,0.29,0.24324324324324326,0.8181818181818182,0.375,0.9534779614325068,18,56,4,604,full,smote,2025-11-13T17:11:45.228224
RandomForest,RF_v6_ne100_md20_mss5_cwNone_smsmote_th0.29,0.29,0.24,0.8181818181818182,0.3711340206185567,0.9607438016528925,18,57,4,603,full,smote,2025-11-13T17:11:59.083343
RandomForest,RF_v7_ne200_mdNone_mss2_cwNone_smsmote_th0.29,0.29,0.25,0.8181818181818182,0.3829787234042553,0.9570936639118458,18,54,4,606,full,smote,2025-11-13T17:12:47.751592
RandomForest,RF_v8_ne200_mdNone_mss5_cwNone_smsmote_th0.29,0.29,0.2465753424657534,0.8181818181818182,0.37894736842105264,0.96267217630854,18,55,4,605,full,smote,2025-11-13T17:13:37.418013
RandomForest,RF_v9_ne200_md10_mss2_cwNone_smsmote_th0.29,0.29,0.20224719101123595,0.8181818181818182,0.32432432432432434,0.9569559228650137,18,71,4,589,full,smote,2025-11-13T17:14:04.323001
RandomForest,RF_v10_ne200_md10_mss5_cwNone_smsmote_th0.29,0.29,0.20224719101123595,0.8181818181818182,0.32432432432432434,0.9564738292011019,18,71,4,589,full,smote,2025-11-13T17:14:33.716709
RandomForest,RF_v11_ne200_md20_mss2_cwNone_smsmote_th0.29,0.29,0.24,0.8181818181818182,0.3711340206185567,0.9576101928374655,18,57,4,603,full,smote,2025-11-13T17:15:10.850269
RandomForest,RF_v12_ne200_md20_mss5_cwNone_smsmote_th0.29,0.29,0.25,0.8181818181818182,0.3829787234042553,0.9606749311294767,18,54,4,606,full,smote,2025-11-13T17:15:38.854138
RandomForest,RF_v1_ne100_mdNone_mss2_cwNone_smsmote_th0.31,0.31,0.25,0.7727272727272727,0.37777777777777777,0.9545454545454546,17,51,5,609,full,smote,2025-11-13T17:15:54.995216
RandomForest,RF_v2_ne100_mdNone_mss5_cwNone_smsmote_th0.31,0.31,0.2535211267605634,0.8181818181818182,0.3870967741935484,0.9619490358126722,18,53,4,607,full,smote,2025-11-13T17:16:11.647124
RandomForest,RF_v3_ne100_md10_mss2_cwNone_smsmote_th0.31,0.31,0.21176470588235294,0.8181818181818182,0.3364485981308411,0.9532369146005509,18,67,4,593,full,smote,2025-11-13T17:16:22.227185
RandomForest,RF_v4_ne100_md10_mss5_cwNone_smsmote_th0.31,0.31,0.20454545454545456,0.8181818181818182,0.32727272727272727,0.9515151515151515,18,70,4,590,full,smote,2025-11-13T17:16:32.466747
RandomForest,RF_v5_ne100_md20_mss2_cwNone_smsmote_th0.31,0.31,0.2608695652173913,0.8181818181818182,0.3956043956043956,0.9534779614325068,18,51,4,609,full,smote,2025-11-13T17:16:47.215782
RandomForest,RF_v6_ne100_md20_mss5_cwNone_smsmote_th0.31,0.31,0.2535211267605634,0.8181818181818182,0.3870967741935484,0.9607438016528925,18,53,4,607,full,smote,2025-11-13T17:17:01.760364
RandomForest,RF_v7_ne200_mdNone_mss2_cwNone_smsmote_th0.31,0.31,0.2608695652173913,0.8181818181818182,0.3956043956043956,0.9570936639118458,18,51,4,609,full,smote,2025-11-13T17:17:34.478831
RandomForest,RF_v8_ne200_mdNone_mss5_cwNone_smsmote_th0.31,0.31,0.26865671641791045,0.8181818181818182,0.4044943820224719,0.96267217630854,18,49,4,611,full,smote,2025-11-13T17:18:31.923610
RandomForest,RF_v9_ne200_md10_mss2_cwNone_smsmote_th0.31,0.31,0.20930232558139536,0.8181818181818182,0.3333333333333333,0.9569559228650137,18,68,4,592,full,smote,2025-11-13T17:19:10.139337
RandomForest,RF_v10_ne200_md10_mss5_cwNone_smsmote_th0.31,0.31,0.20930232558139536,0.8181818181818182,0.3333333333333333,0.9564738292011019,18,68,4,592,full,smote,2025-11-13T17:19:37.957186
RandomForest,RF_v11_ne200_md20_mss2_cwNone_smsmote_th0.31,0.31,0.2571428571428571,0.8181818181818182,0.391304347826087,0.9576101928374655,18,52,4,608,full,smote,2025-11-13T17:20:05.914137
RandomForest,RF_v12_ne200_md20_mss5_cwNone_smsmote_th0.31,0.31,0.25,0.8181818181818182,0.3829787234042553,0.9606749311294767,18,54,4,606,full,smote,2025-11-13T17:21:08.252947
RandomForest,RF_v1_ne100_mdNone_mss2_cwNone_smsmote_tomek_th0.23,0.23,0.2222222222222222,0.9090909090909091,0.35714285714285715,0.9613636363636364,20,70,2,590,full,smote_tomek,2025-11-13T17:37:18.618450
RandomForest,RF_v2_ne100_mdNone_mss5_cwNone_smsmote_tomek_th0.23,0.23,0.22727272727272727,0.9090909090909091,0.36363636363636365,0.9599173553719008,20,68,2,592,full,smote_tomek,2025-11-13T17:37:38.440699
RandomForest,RF_v3_ne100_md10_mss2_cwNone_smsmote_tomek_th0.23,0.23,0.19607843137254902,0.9090909090909091,0.3225806451612903,0.9573002754820936,20,82,2,578,full,smote_tomek,2025-11-13T17:37:50.618817
RandomForest,RF_v4_ne100_md10_mss5_cwNone_smsmote_tomek_th0.23,0.23,0.19230769230769232,0.9090909090909091,0.31746031746031744,0.9515151515151515,20,84,2,576,full,smote_tomek,2025-11-13T17:38:03.826359
RandomForest,RF_v5_ne100_md20_mss2_cwNone_smsmote_tomek_th0.23,0.23,0.21978021978021978,0.9090909090909091,0.35398230088495575,0.9548553719008265,20,71,2,589,full,smote_tomek,2025-11-13T17:38:19.675906
RandomForest,RF_v6_ne100_md20_mss5_cwNone_smsmote_tomek_th0.23,0.23,0.21978021978021978,0.9090909090909091,0.35398230088495575,0.9606404958677686,20,71,2,589,full,smote_tomek,2025-11-13T17:38:35.171391
RandomForest,RF_v7_ne200_mdNone_mss2_cwNone_smsmote_tomek_th0.23,0.23,0.2235294117647059,0.8636363636363636,0.35514018691588783,0.959504132231405,19,66,3,594,full,smote_tomek,2025-11-13T17:39:08.772086
RandomForest,RF_v8_ne200_mdNone_mss5_cwNone_smsmote_tomek_th0.23,0.23,0.21839080459770116,0.8636363636363636,0.3486238532110092,0.9573002754820937,19,68,3,592,full,smote_tomek,2025-11-13T17:39:50.876422
RandomForest,RF_v9_ne200_md10_mss2_cwNone_smsmote_tomek_th0.23,0.23,0.19230769230769232,0.9090909090909091,0.31746031746031744,0.9557162534435262,20,84,2,576,full,smote_tomek,2025-11-13T17:40:12.756839
RandomForest,RF_v10_ne200_md10_mss5_cwNone_smsmote_tomek_th0.23,0.23,0.1941747572815534,0.9090909090909091,0.32,0.9547520661157025,20,83,2,577,full,smote_tomek,2025-11-13T17:40:36.530668
RandomForest,RF_v11_ne200_md20_mss2_cwNone_smsmote_tomek_th0.23,0.23,0.21978021978021978,0.9090909090909091,0.35398230088495575,0.9590220385674931,20,71,2,589,full,smote_tomek,2025-11-13T17:41:14.150089
RandomForest,RF_v12_ne200_md20_mss5_cwNone_smsmote_tomek_th0.23,0.23,0.2159090909090909,0.8636363636363636,0.34545454545454546,0.9578856749311295,19,69,3,591,full,smote_tomek,2025-11-13T17:41:47.752878
RandomForest,RF_v1_ne100_mdNone_mss2_cwNone_smsmote_tomek_th0.25,0.25,0.2235294117647059,0.8636363636363636,0.35514018691588783,0.9613636363636364,19,66,3,594,full,smote_tomek,2025-11-13T17:42:07.002311
RandomForest,RF_v2_ne100_mdNone_mss5_cwNone_smsmote_tomek_th0.25,0.25,0.23809523809523808,0.9090909090909091,0.37735849056603776,0.9599173553719008,20,64,2,596,full,smote_tomek,2025-11-13T17:42:27.162194
RandomForest,RF_v3_ne100_md10_mss2_cwNone_smsmote_tomek_th0.25,0.25,0.20408163265306123,0.9090909090909091,0.3333333333333333,0.9573002754820936,20,78,2,582,full,smote_tomek,2025-11-13T17:42:40.974099
RandomForest,RF_v4_ne100_md10_mss5_cwNone_smsmote_tomek_th0.25,0.25,0.20408163265306123,0.9090909090909091,0.3333333333333333,0.9515151515151515,20,78,2,582,full,smote_tomek,2025-11-13T17:42:52.888677
RandomForest,RF_v5_ne100_md20_mss2_cwNone_smsmote_tomek_th0.25,0.25,0.2261904761904762,0.8636363636363636,0.3584905660377358,0.9548553719008265,19,65,3,595,full,smote_tomek,2025-11-13T17:43:09.271126
RandomForest,RF_v6_ne100_md20_mss5_cwNone_smsmote_tomek_th0.25,0.25,0.23255813953488372,0.9090909090909091,0.37037037037037035,0.9606404958677686,20,66,2,594,full,smote_tomek,2025-11-13T17:43:29.049208
RandomForest,RF_v7_ne200_mdNone_mss2_cwNone_smsmote_tomek_th0.25,0.25,0.225,0.8181818181818182,0.35294117647058826,0.959504132231405,18,62,4,598,full,smote_tomek,2025-11-13T17:44:16.601188
RandomForest,RF_v8_ne200_mdNone_mss5_cwNone_smsmote_tomek_th0.25,0.25,0.2261904761904762,0.8636363636363636,0.3584905660377358,0.9573002754820937,19,65,3,595,full,smote_tomek,2025-11-13T17:44:57.777053
RandomForest,RF_v9_ne200_md10_mss2_cwNone_smsmote_tomek_th0.25,0.25,0.20202020202020202,0.9090909090909091,0.3305785123966942,0.9557162534435262,20,79,2,581,full,smote_tomek,2025-11-13T17:45:25.077825
RandomForest,RF_v10_ne200_md10_mss5_cwNone_smsmote_tomek_th0.25,0.25,0.20408163265306123,0.9090909090909091,0.3333333333333333,0.9547520661157025,20,78,2,582,full,smote_tomek,2025-11-13T17:45:46.419670
RandomForest,RF_v11_ne200_md20_mss2_cwNone_smsmote_tomek_th0.25,0.25,0.2289156626506024,0.8636363636363636,0.3619047619047619,0.9590220385674931,19,64,3,596,full,smote_tomek,2025-11-13T17:46:14.728349
RandomForest,RF_v12_ne200_md20_mss5_cwNone_smsmote_tomek_th0.25,0.25,0.2289156626506024,0.8636363636363636,0.3619047619047619,0.9578856749311295,19,64,3,596,full,smote_tomek,2025-11-13T17:46:43.568242
RandomForest,RF_v1_ne100_mdNone_mss2_cwNone_smsmote_tomek_th0.27,0.27,0.23376623376623376,0.8181818181818182,0.36363636363636365,0.9613636363636364,18,59,4,601,full,smote_tomek,2025-11-13T17:47:00.360001
RandomForest,RF_v2_ne100_mdNone_mss5_cwNone_smsmote_tomek_th0.27,0.27,0.24358974358974358,0.8636363636363636,0.38,0.9599173553719008,19,59,3,601,full,smote_tomek,2025-11-13T17:47:17.612125
RandomForest,RF_v3_ne100_md10_mss2_cwNone_smsmote_tomek_th0.27,0.27,0.2,0.8636363636363636,0.3247863247863248,0.9573002754820936,19,76,3,584,full,smote_tomek,2025-11-13T17:47:28.958969
RandomForest,RF_v4_ne100_md10_mss5_cwNone_smsmote_tomek_th0.27,0.27,0.21052631578947367,0.9090909090909091,0.3418803418803419,0.9515151515151515,20,75,2,585,full,smote_tomek,2025-11-13T17:47:39.484566
RandomForest,RF_v5_ne100_md20_mss2_cwNone_smsmote_tomek_th0.27,0.27,0.23076923076923078,0.8181818181818182,0.36,0.9548553719008265,18,60,4,600,full,smote_tomek,2025-11-13T17:47:54.454538
RandomForest,RF_v6_ne100_md20_mss5_cwNone_smsmote_tomek_th0.27,0.27,0.24390243902439024,0.9090909090909091,0.38461538461538464,0.9606404958677686,20,62,2,598,full,smote_tomek,2025-11-13T17:48:08.856079
RandomForest,RF_v7_ne200_mdNone_mss2_cwNone_smsmote_tomek_th0.27,0.27,0.23684210526315788,0.8181818181818182,0.3673469387755102,0.959504132231405,18,58,4,602,full,smote_tomek,2025-11-13T17:48:41.540626
RandomForest,RF_v8_ne200_mdNone_mss5_cwNone_smsmote_tomek_th0.27,0.27,0.23076923076923078,0.8181818181818182,0.36,0.9573002754820937,18,60,4,600,full,smote_tomek,2025-11-13T17:49:13.548438
RandomForest,RF_v9_ne200_md10_mss2_cwNone_smsmote_tomek_th0.27,0.27,0.20430107526881722,0.8636363636363636,0.33043478260869563,0.9557162534435262,19,74,3,586,full,smote_tomek,2025-11-13T17:49:33.892717
RandomForest,RF_v10_ne200_md10_mss5_cwNone_smsmote_tomek_th0.27,0.27,0.20618556701030927,0.9090909090909091,0.33613445378151263,0.9547520661157025,20,77,2,583,full,smote_tomek,2025-11-13T17:49:53.166811
RandomForest,RF_v11_ne200_md20_mss2_cwNone_smsmote_tomek_th0.27,0.27,0.23376623376623376,0.8181818181818182,0.36363636363636365,0.9590220385674931,18,59,4,601,full,smote_tomek,2025-11-13T17:50:22.170032
RandomForest,RF_v12_ne200_md20_mss5_cwNone_smsmote_tomek_th0.27,0.27,0.24358974358974358,0.8636363636363636,0.38,0.9578856749311295,19,59,3,601,full,smote_tomek,2025-11-13T17:51:01.778678
RandomForest,RF_v1_ne100_mdNone_mss2_cwNone_smsmote_tomek_th0.29,0.29,0.24324324324324326,0.8181818181818182,0.375,0.9613636363636364,18,56,4,604,full,smote_tomek,2025-11-13T17:51:32.810364
RandomForest,RF_v2_ne100_mdNone_mss5_cwNone_smsmote_tomek_th0.29,0.29,0.25333333333333335,0.8636363636363636,0.3917525773195876,0.9599173553719008,19,56,3,604,full,smote_tomek,2025-11-13T17:51:49.553344
RandomForest,RF_v3_ne100_md10_mss2_cwNone_smsmote_tomek_th0.29,0.29,0.2111111111111111,0.8636363636363636,0.3392857142857143,0.9573002754820936,19,71,3,589,full,smote_tomek,2025-11-13T17:52:04.776538
RandomForest,RF_v4_ne100_md10_mss5_cwNone_smsmote_tomek_th0.29,0.29,0.21978021978021978,0.9090909090909091,0.35398230088495575,0.9515151515151515,20,71,2,589,full,smote_tomek,2025-11-13T17:52:15.624685
RandomForest,RF_v5_ne100_md20_mss2_cwNone_smsmote_tomek_th0.29,0.29,0.24,0.8181818181818182,0.3711340206185567,0.9548553719008265,18,57,4,603,full,smote_tomek,2025-11-13T17:52:31.269380
RandomForest,RF_v6_ne100_md20_mss5_cwNone_smsmote_tomek_th0.29,0.29,0.25333333333333335,0.8636363636363636,0.3917525773195876,0.9606404958677686,19,56,3,604,full,smote_tomek,2025-11-13T17:52:46.038714
RandomForest,RF_v7_ne200_mdNone_mss2_cwNone_smsmote_tomek_th0.29,0.29,0.24,0.8181818181818182,0.3711340206185567,0.959504132231405,18,57,4,603,full,smote_tomek,2025-11-13T17:53:25.406531
RandomForest,RF_v8_ne200_mdNone_mss5_cwNone_smsmote_tomek_th0.29,0.29,0.25,0.8181818181818182,0.3829787234042553,0.9573002754820937,18,54,4,606,full,smote_tomek,2025-11-13T17:54:08.667088
RandomForest,RF_v9_ne200_md10_mss2_cwNone_smsmote_tomek_th0.29,0.29,0.20224719101123595,0.8181818181818182,0.32432432432432434,0.9557162534435262,18,71,4,589,full,smote_tomek,2025-11-13T17:54:45.545188
RandomForest,RF_v10_ne200_md10_mss5_cwNone_smsmote_tomek_th0.29,0.29,0.21052631578947367,0.9090909090909091,0.3418803418803419,0.9547520661157025,20,75,2,585,full,smote_tomek,2025-11-13T17:55:06.156502
RandomForest,RF_v11_ne200_md20_mss2_cwNone_smsmote_tomek_th0.29,0.29,0.24,0.8181818181818182,0.3711340206185567,0.9590220385674931,18,57,4,603,full,smote_tomek,2025-11-13T17:55:39.185619
RandomForest,RF_v12_ne200_md20_mss5_cwNone_smsmote_tomek_th0.29,0.29,0.25,0.8636363636363636,0.3877551020408163,0.9578856749311295,19,57,3,603,full,smote_tomek,2025-11-13T17:56:10.752686
RandomForest,RF_v1_ne100_mdNone_mss2_cwNone_smsmote_tomek_th0.31,0.31,0.24324324324324326,0.8181818181818182,0.375,0.9613636363636364,18,56,4,604,full,smote_tomek,2025-11-13T17:56:37.759346
RandomForest,RF_v2_ne100_mdNone_mss5_cwNone_smsmote_tomek_th0.31,0.31,0.2571428571428571,0.8181818181818182,0.391304347826087,0.9599173553719008,18,52,4,608,full,smote_tomek,2025-11-13T17:57:01.700047
RandomForest,RF_v3_ne100_md10_mss2_cwNone_smsmote_tomek_th0.31,0.31,0.21428571428571427,0.8181818181818182,0.33962264150943394,0.9573002754820936,18,66,4,594,full,smote_tomek,2025-11-13T17:57:14.587019
RandomForest,RF_v4_ne100_md10_mss5_cwNone_smsmote_tomek_th0.31,0.31,0.22727272727272727,0.9090909090909091,0.36363636363636365,0.9515151515151515,20,68,2,592,full,smote_tomek,2025-11-13T17:57:31.716071
RandomForest,RF_v5_ne100_md20_mss2_cwNone_smsmote_tomek_th0.31,0.31,0.2535211267605634,0.8181818181818182,0.3870967741935484,0.9548553719008265,18,53,4,607,full,smote_tomek,2025-11-13T17:57:51.899284
RandomForest,RF_v6_ne100_md20_mss5_cwNone_smsmote_tomek_th0.31,0.31,0.2638888888888889,0.8636363636363636,0.40425531914893614,0.9606404958677686,19,53,3,607,full,smote_tomek,2025-11-13T17:58:14.139389
RandomForest,RF_v7_ne200_mdNone_mss2_cwNone_smsmote_tomek_th0.31,0.31,0.2535211267605634,0.8181818181818182,0.3870967741935484,0.959504132231405,18,53,4,607,full,smote_tomek,2025-11-13T17:58:55.531397
RandomForest,RF_v8_ne200_mdNone_mss5_cwNone_smsmote_tomek_th0.31,0.31,0.2571428571428571,0.8181818181818182,0.391304347826087,0.9573002754820937,18,52,4,608,full,smote_tomek,2025-11-13T17:59:28.293850
RandomForest,RF_v9_ne200_md10_mss2_cwNone_smsmote_tomek_th0.31,0.31,0.20930232558139536,0.8181818181818182,0.3333333333333333,0.9557162534435262,18,68,4,592,full,smote_tomek,2025-11-13T17:59:49.590371
RandomForest,RF_v10_ne200_md10_mss5_cwNone_smsmote_tomek_th0.31,0.31,0.2111111111111111,0.8636363636363636,0.3392857142857143,0.9547520661157025,19,71,3,589,full,smote_tomek,2025-11-13T18:00:10.485110
RandomForest,RF_v11_ne200_md20_mss2_cwNone_smsmote_tomek_th0.31,0.31,0.25,0.8181818181818182,0.3829787234042553,0.9590220385674931,18,54,4,606,full,smote_tomek,2025-11-13T18:00:38.988007
RandomForest,RF_v12_ne200_md20_mss5_cwNone_smsmote_tomek_th0.31,0.31,0.25675675675675674,0.8636363636363636,0.3958333333333333,0.9578856749311295,19,55,3,605,full,smote_tomek,2025-11-13T18:01:06.752987
RandomForest,RF_v1_ne100_mdNone_mss2_cwNone_smsmoteenn_th0.23,0.23,0.18446601941747573,0.8636363636363636,0.304,0.9493801652892563,19,84,3,576,full,smoteenn,2025-11-13T18:28:14.473217
RandomForest,RF_v2_ne100_mdNone_mss5_cwNone_smsmoteenn_th0.23,0.23,0.1792452830188679,0.8636363636363636,0.296875,0.9537190082644629,19,87,3,573,full,smoteenn,2025-11-13T18:28:37.076657
RandomForest,RF_v3_ne100_md10_mss2_cwNone_smsmoteenn_th0.23,0.23,0.18018018018018017,0.9090909090909091,0.3007518796992481,0.9538567493112948,20,91,2,569,full,smoteenn,2025-11-13T18:28:48.884120
RandomForest,RF_v4_ne100_md10_mss5_cwNone_smsmoteenn_th0.23,0.23,0.16806722689075632,0.9090909090909091,0.28368794326241137,0.9506198347107437,20,99,2,561,full,smoteenn,2025-11-13T18:28:59.678388
RandomForest,RF_v5_ne100_md20_mss2_cwNone_smsmoteenn_th0.23,0.23,0.19047619047619047,0.9090909090909091,0.31496062992125984,0.953374655647383,20,85,2,575,full,smoteenn,2025-11-13T18:29:17.849663
RandomForest,RF_v6_ne100_md20_mss5_cwNone_smsmoteenn_th0.23,0.23,0.19,0.8636363636363636,0.3114754098360656,0.9535812672176309,19,81,3,579,full,smoteenn,2025-11-13T18:29:32.866021
RandomForest,RF_v7_ne200_mdNone_mss2_cwNone_smsmoteenn_th0.23,0.23,0.18627450980392157,0.8636363636363636,0.3064516129032258,0.9511019283746557,19,83,3,577,full,smoteenn,2025-11-13T18:30:02.434624
RandomForest,RF_v8_ne200_mdNone_mss5_cwNone_smsmoteenn_th0.23,0.23,0.18627450980392157,0.8636363636363636,0.3064516129032258,0.953236914600551,19,83,3,577,full,smoteenn,2025-11-13T18:30:28.795160
RandomForest,RF_v9_ne200_md10_mss2_cwNone_smsmoteenn_th0.23,0.23,0.17857142857142858,0.9090909090909091,0.29850746268656714,0.952892561983471,20,92,2,568,full,smoteenn,2025-11-13T18:30:48.370978
RandomForest,RF_v10_ne200_md10_mss5_cwNone_smsmoteenn_th0.23,0.23,0.1694915254237288,0.9090909090909091,0.2857142857142857,0.9539256198347107,20,98,2,562,full,smoteenn,2025-11-13T18:31:13.521195
RandomForest,RF_v11_ne200_md20_mss2_cwNone_smsmoteenn_th0.23,0.23,0.18811881188118812,0.8636363636363636,0.3089430894308943,0.9511707988980717,19,82,3,578,full,smoteenn,2025-11-13T18:31:38.050901
RandomForest,RF_v12_ne200_md20_mss5_cwNone_smsmoteenn_th0.23,0.23,0.18811881188118812,0.8636363636363636,0.3089430894308943,0.9533057851239669,19,82,3,578,full,smoteenn,2025-11-13T18:32:17.791072
RandomForest,RF_v1_ne100_mdNone_mss2_cwNone_smsmoteenn_th0.25,0.25,0.19,0.8636363636363636,0.3114754098360656,0.9493801652892563,19,81,3,579,full,smoteenn,2025-11-13T18:32:33.462116
RandomForest,RF_v2_ne100_mdNone_mss5_cwNone_smsmoteenn_th0.25,0.25,0.19387755102040816,0.8636363636363636,0.31666666666666665,0.9537190082644629,19,79,3,581,full,smoteenn,2025-11-13T18:32:53.152550
RandomForest,RF_v3_ne100_md10_mss2_cwNone_smsmoteenn_th0.25,0.25,0.18518518518518517,0.9090909090909091,0.3076923076923077,0.9538567493112948,20,88,2,572,full,smoteenn,2025-11-13T18:33:03.367705
RandomForest,RF_v4_ne100_md10_mss5_cwNone_smsmoteenn_th0.25,0.25,0.18518518518518517,0.9090909090909091,0.3076923076923077,0.9506198347107437,20,88,2,572,full,smoteenn,2025-11-13T18:33:12.714017
RandomForest,RF_v5_ne100_md20_mss2_cwNone_smsmoteenn_th0.25,0.25,0.19387755102040816,0.8636363636363636,0.31666666666666665,0.953374655647383,19,79,3,581,full,smoteenn,2025-11-13T18:33:40.259069
RandomForest,RF_v6_ne100_md20_mss5_cwNone_smsmoteenn_th0.25,0.25,0.1919191919191919,0.8636363636363636,0.3140495867768595,0.9535812672176309,19,80,3,580,full,smoteenn,2025-11-13T18:33:55.015396
RandomForest,RF_v7_ne200_mdNone_mss2_cwNone_smsmoteenn_th0.25,0.25,0.1958762886597938,0.8636363636363636,0.31932773109243695,0.9511019283746557,19,78,3,582,full,smoteenn,2025-11-13T18:34:43.205388
RandomForest,RF_v8_ne200_mdNone_mss5_cwNone_smsmoteenn_th0.25,0.25,0.19791666666666666,0.8636363636363636,0.3220338983050847,0.953236914600551,19,77,3,583,full,smoteenn,2025-11-13T18:35:21.131348
RandomForest,RF_v9_ne200_md10_mss2_cwNone_smsmoteenn_th0.25,0.25,0.18691588785046728,0.9090909090909091,0.31007751937984496,0.952892561983471,20,87,2,573,full,smoteenn,2025-11-13T18:35:43.744502
RandomForest,RF_v10_ne200_md10_mss5_cwNone_smsmoteenn_th0.25,0.25,0.18867924528301888,0.9090909090909091,0.3125,0.9539256198347107,20,86,2,574,full,smoteenn,2025-11-13T18:36:19.226309
RandomForest,RF_v11_ne200_md20_mss2_cwNone_smsmoteenn_th0.25,0.25,0.18811881188118812,0.8636363636363636,0.3089430894308943,0.9511707988980717,19,82,3,578,full,smoteenn,2025-11-13T18:36:48.237294
RandomForest,RF_v12_ne200_md20_mss5_cwNone_smsmoteenn_th0.25,0.25,0.19387755102040816,0.8636363636363636,0.31666666666666665,0.9533057851239669,19,79,3,581,full,smoteenn,2025-11-13T18:37:24.038005
RandomForest,RF_v1_ne100_mdNone_mss2_cwNone_smsmoteenn_th0.27,0.27,0.19791666666666666,0.8636363636363636,0.3220338983050847,0.9493801652892563,19,77,3,583,full,smoteenn,2025-11-13T18:37:40.420829
